0.057594873,0.06767473,0.058128715,0.04279367,0.08844186,0.053542998,0.052616432,0.055121332,0.045778576,0.04912451,0.14716262,0.070993386,0.059063204,0.03828098,0.057689436,0.055992667,7,0.8164751
0.026984926,0.044292465,0.07388191,0.04625638,0.029099695,0.095294856,0.02967358,0.058982164,0.041399714,0.07402022,0.21642631,0.051991265,0.098723054,0.030845625,0.03937702,0.042750806,11,0.5239887
0.0462837,0.07681978,0.073664784,0.052023504,0.06747039,0.05668015,0.052942853,0.0514582,0.039606858,0.045904458,0.10966301,0.08519014,0.07952671,0.045342654,0.068510324,0.04891247,5,0.96301216
0.04794632,0.064063415,0.07215351,0.052652568,0.08144301,0.052866846,0.045848228,0.051085994,0.04279211,0.043280635,0.13136725,0.086240165,0.07569461,0.04393787,0.062330604,0.046296857,1,0.99687165
0.047029346,0.07679449,0.0719556,0.051399007,0.0692041,0.062239766,0.054918133,0.051438212,0.038796797,0.043792754,0.09991905,0.08538313,0.0798849,0.0469617,0.072355315,0.047927678,11,0.86670595
0.050741374,0.071267426,0.056298807,0.040567756,0.07991429,0.07131927,0.052472964,0.05829722,0.046585947,0.051297717,0.1519215,0.05877728,0.06455602,0.03653521,0.05592224,0.053524967,8,0.83886206
0.050245736,0.06915231,0.05595316,0.040793575,0.08088538,0.07451476,0.051408798,0.058696628,0.04613307,0.051641244,0.15092033,0.057816602,0.06678742,0.036666334,0.055376865,0.053007763,8,0.8025527
0.0481917,0.059732385,0.060042158,0.04255952,0.076175235,0.07215209,0.04542663,0.05967595,0.047763623,0.054203957,0.16466942,0.059001856,0.06853001,0.035866603,0.054966614,0.05104224,4,0.999481
0.050779,0.06578304,0.062111508,0.04366369,0.09137948,0.05976162,0.048881438,0.05434411,0.046454586,0.043326326,0.14332607,0.07500337,0.06521411,0.040292744,0.06095332,0.048725583,9,0.99999833
0.053594492,0.07070002,0.064205766,0.045618623,0.086486995,0.06057733,0.053443894,0.053485416,0.043589003,0.043391623,0.12217375,0.07911262,0.0662697,0.04257644,0.063902125,0.05087217,10,0.9999107
0.052477367,0.0667675,0.056260638,0.041197546,0.084572755,0.07222393,0.051168527,0.057194013,0.046953477,0.04622743,0.14737454,0.06523539,0.06285041,0.038628343,0.058849,0.052019116,8,0.9849378
0.03935647,0.0689947,0.08314292,0.05926566,0.047595948,0.06674191,0.046678305,0.05070085,0.035789594,0.05151297,0.118471,0.08694479,0.09405631,0.045573365,0.05942268,0.045752525,1,0.9982231
0.052074276,0.07644267,0.065362886,0.045992836,0.07727619,0.058576807,0.05561416,0.05362212,0.0421196,0.046430796,0.117107056,0.077997565,0.06807567,0.043118805,0.06757141,0.052617133,0,0.9858936
0.052162886,0.06866242,0.05635875,0.04143857,0.08487104,0.07488935,0.052703418,0.058678076,0.04636233,0.049475677,0.13712017,0.059594207,0.06778892,0.037946507,0.0592394,0.052708294,13,0.8358502
0.050222047,0.070826724,0.06326801,0.044830937,0.074279636,0.07019669,0.054099403,0.054478582,0.0411275,0.04628537,0.124457076,0.07465787,0.07032199,0.043014254,0.06723602,0.05069787,9,0.3338468
0.053990737,0.075048946,0.06403971,0.046474006,0.07381138,0.056711867,0.055003095,0.053716116,0.04222346,0.049751125,0.13034959,0.07420695,0.06818876,0.040809385,0.060185466,0.055489406,7,0.94011134
0.05188314,0.07292108,0.06634499,0.045633707,0.08009248,0.06039129,0.05472745,0.05197393,0.04121209,0.040739957,0.11540754,0.08392077,0.06888585,0.045632258,0.071836695,0.04839676,5,0.9955237
0.02260181,0.043164626,0.07900761,0.050489046,0.023184158,0.100406796,0.027192917,0.05794273,0.040155865,0.07359092,0.21414308,0.05290456,0.107555985,0.031523757,0.036376856,0.03975928,3,0.9981061
0.051734276,0.07556328,0.06578843,0.047771275,0.06922293,0.056688115,0.05455514,0.053300224,0.042011872,0.048996866,0.13218375,0.07719536,0.068247266,0.04181756,0.060888734,0.054034904,0,0.830007
0.051922977,0.07692192,0.06547845,0.047317408,0.066031985,0.064344436,0.05633622,0.053506278,0.039837763,0.049710434,0.12326087,0.076565266,0.07037754,0.04237518,0.062088776,0.05392446,0,0.9899356
0.05074118,0.062478893,0.059405103,0.043715194,0.08085176,0.06623069,0.04837524,0.056273617,0.045672264,0.04703468,0.14886615,0.06813526,0.0682897,0.04012043,0.06368978,0.050120033,8,0.9295898
0.046728373,0.06369598,0.07192725,0.05177603,0.08634421,0.059931096,0.045861833,0.051520854,0.04375959,0.039231338,0.12137232,0.087014094,0.07795761,0.04486464,0.06411729,0.04389749,1,0.97750187
0.0527684,0.061680693,0.05386687,0.039882153,0.088081494,0.06555401,0.046998173,0.057552062,0.0493012,0.048772395,0.17063296,0.062251505,0.058445662,0.036017966,0.055056624,0.053137828,12,0.9978624
0.055433847,0.07422094,0.05834118,0.042248495,0.0903108,0.055573545,0.055479407,0.054907225,0.04631088,0.04674752,0.13799173,0.067909725,0.06323256,0.038439386,0.059273567,0.053579167,7,0.607419
0.04339186,0.0665814,0.07013531,0.05167667,0.0485586,0.06665512,0.046935104,0.05247238,0.038364686,0.054692566,0.15946116,0.073297754,0.084701374,0.040210895,0.05287959,0.04998552,5,0.500431
0.05831064,0.07483809,0.05839931,0.04275737,0.090493344,0.06493276,0.060268395,0.05682973,0.043820467,0.041550368,0.09124247,0.07576367,0.05989772,0.04536389,0.081601426,0.053930342,0,0.91280407
0.05322474,0.07088576,0.06085928,0.043710507,0.08546009,0.055296116,0.053479068,0.05444464,0.044584878,0.046420053,0.13744201,0.073687345,0.06224718,0.041386217,0.064635046,0.052237056,4,0.9615138
0.04661633,0.07227183,0.06967036,0.0495918,0.06314707,0.06438587,0.052596398,0.05388206,0.0398556,0.050274055,0.121093154,0.07712429,0.07806252,0.043596234,0.06852613,0.049306296,5,0.8507784
0.053123824,0.06268976,0.05249988,0.037998382,0.0872812,0.061691485,0.047487628,0.058876447,0.05008369,0.050792594,0.17812613,0.059279032,0.056064837,0.035186537,0.05440241,0.05441614,13,0.8920071
0.05369933,0.06611621,0.05317235,0.03937926,0.08534132,0.06603204,0.05134677,0.05839812,0.04832575,0.050220154,0.16201338,0.05936288,0.05942788,0.03662125,0.056283824,0.054259457,2,0.7428157
0.049294274,0.07283807,0.060750723,0.043307897,0.07499305,0.0785385,0.054202896,0.057510234,0.044006966,0.045572635,0.12304002,0.069992945,0.06664528,0.042257965,0.06675733,0.050291203,4,0.9405487
0.057088405,0.071920514,0.058447894,0.0417244,0.08040001,0.056426976,0.05502423,0.05510886,0.044460688,0.050800182,0.1489028,0.06885463,0.059388153,0.03774523,0.05691064,0.0567964,7,0.60620284
0.04872618,0.066997364,0.06881769,0.048496477,0.08148016,0.057014856,0.04867088,0.053356946,0.044873193,0.044648692,0.1318387,0.08132348,0.06927845,0.042137973,0.06410396,0.048234984,10,0.9873297
0.055914838,0.07727119,0.065278694,0.046179898,0.080241375,0.058694072,0.058504235,0.05351174,0.04078266,0.04484108,0.106002524,0.07929621,0.06834945,0.044248544,0.06761579,0.053267658,0,0.86843777
0.050546892,0.07660563,0.06777792,0.04921129,0.069517225,0.061154827,0.05515732,0.053316876,0.040021744,0.04766982,0.11634441,0.07867451,0.07227743,0.044086814,0.065370284,0.052266993,0,0.4690206
0.05446186,0.064311594,0.054744333,0.0400722,0.088780135,0.06073486,0.04841145,0.057688504,0.04903917,0.049260344,0.16742934,0.061914474,0.05965427,0.036107376,0.05344919,0.053940896,8,0.5141052
0.033159547,0.06438762,0.09144073,0.06517073,0.041522004,0.064889796,0.042634714,0.04896646,0.033795558,0.05000837,0.11237082,0.09528442,0.103859596,0.04815255,0.064604595,0.039752495,1,0.9999901
0.050064698,0.06801265,0.05703143,0.041697133,0.0791008,0.076875485,0.050940722,0.059585594,0.04664254,0.050784424,0.14596231,0.059883066,0.06724407,0.037072007,0.05656645,0.052536603,13,0.892087
0.05145111,0.07410185,0.065075755,0.047414668,0.072416626,0.06755662,0.056152605,0.054334484,0.04056491,0.04709104,0.11833741,0.073651835,0.07336722,0.04280658,0.06391388,0.051763415,10,0.97714806
0.041324474,0.07123867,0.07746472,0.055170555,0.057922617,0.06497373,0.04907369,0.050444786,0.03794434,0.047110066,0.12219634,0.08699274,0.084829286,0.045088932,0.06295426,0.04527078,5,0.4422987
0.027829543,0.05051393,0.07984842,0.052986592,0.037703298,0.08932324,0.033308998,0.054568,0.038933266,0.061395258,0.17802101,0.06706366,0.10284698,0.037781335,0.048962533,0.038913935,3,0.7392382
0.046739846,0.07603471,0.0720812,0.053058468,0.058750205,0.0697645,0.05401256,0.051863052,0.037139088,0.049796745,0.1109014,0.077535,0.0869792,0.043572217,0.06087696,0.05089482,5,0.76306146
0.050256502,0.06892442,0.056140132,0.040604055,0.08195152,0.07558269,0.052132457,0.05833986,0.046657678,0.048621107,0.14465646,0.061459687,0.0650216,0.038438067,0.059858955,0.051354785,8,0.9986052
0.045665376,0.06804827,0.0620502,0.045048483,0.07513291,0.08575158,0.050039146,0.057125196,0.042737998,0.04389815,0.12127417,0.06877187,0.07683974,0.04368386,0.0677091,0.046223916,9,0.98694813
0.051754475,0.06745535,0.060726568,0.044037163,0.08639479,0.059888445,0.050712876,0.054807313,0.046301637,0.044447064,0.14491059,0.07263161,0.06611804,0.040126413,0.05987879,0.049808867,4,0.5271897
0.05065973,0.06657256,0.0634312,0.046103664,0.08898596,0.055470824,0.048179984,0.053183727,0.04567716,0.042955823,0.14548661,0.07519005,0.07046889,0.041285153,0.058413934,0.04793472,10,0.99747
0.05148245,0.07518527,0.06274526,0.04486398,0.075191624,0.055747595,0.054196738,0.054798596,0.04428172,0.048730917,0.13591671,0.07351656,0.06409596,0.041177668,0.0642503,0.05381865,4,0.89027935
0.053589076,0.07718511,0.06434907,0.046833836,0.0727545,0.06364423,0.057431713,0.053043574,0.040619574,0.04803185,0.1168278,0.07514191,0.07090965,0.042133063,0.06326626,0.054238774,0,0.98627895
0.047170006,0.06827349,0.07252032,0.050243348,0.087174356,0.055508144,0.049432337,0.05123805,0.043680258,0.04008547,0.11440614,0.08887248,0.07258068,0.04503145,0.06890832,0.044875126,5,0.99823254
0.026996443,0.048927087,0.08450903,0.05651492,0.029550668,0.08393246,0.031152362,0.054895673,0.038014095,0.069764234,0.18662684,0.06333986,0.11007331,0.034313187,0.039586302,0.04180353,3,0.9977975
0.045146372,0.06399073,0.070312835,0.052394602,0.07775358,0.06324171,0.04600924,0.052771002,0.04314278,0.043844633,0.1334012,0.07857257,0.08142337,0.043265246,0.059894495,0.04483563,1,0.9608103
0.04391652,0.06533699,0.067157455,0.048743453,0.06135027,0.07718594,0.047910076,0.05340099,0.040785097,0.04831376,0.14470495,0.07523974,0.07779112,0.04168524,0.05870928,0.047769118,11,0.5597161
0.05020457,0.07094739,0.059156254,0.043050185,0.08139959,0.06998789,0.054225966,0.055634353,0.043424018,0.043641213,0.12382514,0.071150586,0.06879117,0.043695603,0.07144174,0.049424313,9,0.5886489
0.040158972,0.057716563,0.075792775,0.05288142,0.043434113,0.07060044,0.040283542,0.054169007,0.03990613,0.06547271,0.16843373,0.06962064,0.08941834,0.03590937,0.044911362,0.05129088,11,0.93648434
0.031814616,0.047240913,0.06876775,0.044708826,0.042280145,0.09199786,0.032033544,0.060005803,0.04453605,0.07188874,0.21548316,0.046844695,0.09239689,0.02897962,0.03540186,0.045619518,3,0.9998374
0.039375093,0.032781933,0.038793564,0.031759787,0.05177178,0.055440538,0.024451211,0.05752976,0.04610871,0.0645551,0.38120216,0.039985366,0.036776595,0.020258643,0.02928757,0.049922213,6,0.9999832
0.054876193,0.071199186,0.060267173,0.043840624,0.086332075,0.053908482,0.05317912,0.055140547,0.046176873,0.048600018,0.1399173,0.07001805,0.06316987,0.038572837,0.05991257,0.05488907,7,0.9968816
0.04092236,0.068540916,0.08457126,0.06236937,0.05377523,0.05734338,0.045791153,0.04882919,0.035701748,0.048260313,0.11313,0.09053615,0.09700056,0.046671342,0.06139157,0.04516543,1,0.99709606
0.031928223,0.054136444,0.08151923,0.05551268,0.040918067,0.07341967,0.0352334,0.053697284,0.03927304,0.06252438,0.17176592,0.07324068,0.0987065,0.037844285,0.047104713,0.04317548,3,0.9986065
0.048214607,0.061058164,0.06914234,0.047736563,0.09120122,0.0574174,0.045091003,0.053820103,0.046934985,0.041159805,0.1314123,0.08532435,0.06626959,0.04282953,0.0670463,0.045341752,9,0.94399464
